09:57:35.635694989: Warning Shell history had been deleted or renamed (user=root user_loginuid=-1 type=openat command=bash fd.name=/root/.bash_history name=/root/.bash_history path=<NA> oldpath=<NA> suspicious_johnson (id=a3cce783e592))
10:26:21.393642987: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.393903034: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.394185435: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.394472476: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.394769371: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.395112668: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.395426332: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.395715397: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.395992218: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.396283551: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.396556437: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.396847265: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.397161254: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.397454182: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.397744964: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.398065217: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.398445359: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.398759407: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.399119940: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.399457894: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.399772109: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.399821368: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.399899048: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.400081671: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.400212703: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.400343182: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.400474770: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.400624878: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.400749093: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.401144828: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.401447909: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.401736256: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.401944189: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.402215844: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.402530311: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.402846805: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.403165844: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.403516391: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.403853919: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.404128563: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.404178752: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.404201085: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.404221443: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.404241665: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.404280268: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.404299221: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.404333420: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.405959796: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.406012441: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.406036031: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.406055787: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
10:26:21.406086197: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
